Date,Open,High,Low,Close,Volume,SMA_10,SMA_20,RSI,MACD,Volatility,Sector_Index,News_Sentiment,Foreign_Investment,Domestic_Investment,Sector,Market_Trend,Day_of_Week,Is_Holiday,Market_Phase
2012-08-02,32.423,32.673,31.946,32.341,1082676.0,31.77091,107.24188,52.647561430136314,-0.2168345485362094,1.9893582101580372,3121.317557680728,-0.4692106808145666,-31001.0,-132876.0,Energy,Neutral,Tuesday,No,Closing
2010-03-31,48.419,49.152,48.052,48.249,1631639.0,33.32081,109.15983,52.63175661196259,0.1305924137802097,1.988993146924032,3122.061524518379,-0.8150094738670333,-147146.0,127497.0,Finance,Neutral,Wednesday,No,Opening
2012-04-18,3.56,3.59,3.43,3.45,517344.0,21.24881,104.49323,37.57952578644289,-0.5825432702674965,2.0954633305028745,3121.114664896587,-0.7793615012593877,-4225.0,215916.0,Healthcare,Bearish,Thursday,No,Closing
2016-01-15,65.896,68.027,64.765,66.937,2105680.0,25.06471,107.643805,54.43672761021811,0.6299116443282562,2.2946152410463467,3121.3663801231387,0.1860878144347395,-43964.0,-49667.0,Healthcare,Bullish,Friday,No,Closing
2016-08-25,28.099,28.099,27.804,27.911,1624.0,25.37981,33.204355,50.667336527796756,-0.5977455983967517,2.3141999803542315,3120.6244422522377,-0.8558081295597133,213783.0,230005.0,Automobile,Bearish,Monday,No,Opening
2016-06-15,45.269,45.269,44.685,44.727,1423207.0,29.56133,35.190705,51.24512584742789,0.3875633799837717,2.1882427664043838,3119.601261749047,0.3596665141994368,-60717.0,-77432.0,Automobile,Bearish,Tuesday,No,Opening
2011-04-15,4.05,4.05,4.05,4.05,100.0,29.1272,35.172705,36.03945399993124,0.7550262064206555,2.319902732604065,3120.241662883198,-0.3023330616082149,-26701.0,106131.0,Technology,Neutral,Wednesday,No,Midday
2010-09-20,20.777,21.02,20.637,20.946,5452351.0,28.672400000000003,35.195305000000005,48.88660295624549,0.2980113019065367,2.355892880404843,3121.962412074869,-0.8885923934414102,-105362.0,103467.0,Energy,Bullish,Thursday,Yes,Closing
2017-05-24,2.23,2.26,2.18,2.22,63972.0,28.8014,29.272305000000006,46.924331458276306,-0.3983117079730144,2.2099507157648945,3121.6940813231777,-0.4287860236098355,-134828.0,210191.0,Technology,Neutral,Friday,No,Midday
1989-01-18,4.3464,4.44,4.3464,4.4146,2316372.0,25.52456,28.109035,50.21668491118635,0.1299946374210441,1.8392216933680867,3122.29675984391,-0.20140326314883,91515.0,126620.0,Automobile,Bullish,Monday,No,Opening
2006-01-24,24.03,24.292,23.927,24.104,3118943.0,24.70086,28.235885000000003,52.176390593735405,-0.5139515144034462,1.936548552756142,3122.81212849052,-0.2668840760672468,-126315.0,205091.0,Finance,Neutral,Tuesday,No,Midday
2008-07-07,9.64,9.65,9.15,9.26,135491.0,20.80196,27.061385,47.73724499751903,-0.1479316370487595,1.9505937989855107,3123.048724666023,0.0202596582763701,-135535.0,130215.0,Automobile,Bearish,Wednesday,No,Closing
2015-10-21,43.029,43.117,42.569,42.606,2899706.0,24.71756,22.983185,55.67014236579746,-0.3662982988428883,1.8029144236469483,3122.508861760247,0.0055725714006928,-137456.0,-47439.0,Energy,Bearish,Thursday,No,Midday
2010-01-12,23.523,23.687,23.523,23.607,1145508.0,20.38456,22.724635,48.06195574589586,-0.5328729368075905,1.5395844180871323,3121.6768890355474,-0.2807628666408623,11085.0,-30054.0,Automobile,Neutral,Friday,No,Closing
2012-08-14,18.583,18.583,17.999,18.091,33546.0,19.40256,22.391185,47.96964584924377,0.4414025868830069,1.5176139978255425,3121.039422722537,0.798442107035424,-32724.0,-141962.0,Energy,Bearish,Monday,No,Opening
2009-11-24,6.0352,6.0621,5.8494,5.876,156187.0,15.51746,22.539395,43.898442247380046,0.6887589102323226,1.5411908792078042,3120.9585514325395,-0.5599686776362607,-43418.0,178245.0,Energy,Bearish,Tuesday,No,Opening
1994-07-27,5.6297,5.6297,5.5562,5.6206,301834.0,15.674519999999998,22.40086,50.35855473336525,0.7372913676099611,1.3338204724048404,3120.6611901906404,-0.3194275188006192,-133891.0,138808.0,Energy,Neutral,Wednesday,No,Closing
2007-09-11,5.71,5.83,5.7,5.7,3815.0,14.14992,21.41116,37.203892681287826,0.169482577937677,1.2089038865066857,3119.707006478565,0.1073289576649396,-145158.0,-147119.0,Energy,Neutral,Thursday,No,Opening
2014-05-21,27.566,27.853,27.231,27.408,98145.0,16.66872,22.73506,49.88669221460639,1.0284013224643835,1.0603608473767097,3119.60236227272,-0.5094615161223477,89505.0,102617.0,Energy,Bearish,Friday,No,Closing
2016-01-25,60.81,61.33,60.17,60.39,276186.0,22.26626,23.89541,53.288780226416335,-0.4738289059147137,1.065531719733443,3119.110227291332,-0.6995440402137536,-19694.0,121580.0,Finance,Bearish,Monday,No,Closing
2010-07-28,8.09,8.2,7.88,7.98,30779435.0,20.65386,22.67736,50.786437888616476,0.8996044329484195,1.1544626521048091,3119.691492534021,-0.9873545163868672,222600.0,224713.0,Technology,Bearish,Tuesday,No,Opening
1999-02-02,24.658,24.873,24.513,24.84,698002.0,22.21186,21.50691,50.779346165793086,0.6366928529635049,1.1735067013223945,3119.4196431628907,0.8905988819688795,-64289.0,-21541.0,Healthcare,Bullish,Wednesday,No,Closing
2016-12-09,22.43,22.43,22.12,22.15,77898.0,20.16626,22.44191,54.26239409244593,0.0278821177628661,1.0610377663513433,3120.259018887888,0.5684171809066787,140590.0,-133155.0,Technology,Bearish,Thursday,No,Midday
2017-06-13,8.05,8.1,7.85,7.97,421639.0,18.60256,19.49356,50.72330618917698,0.1561459574335136,1.0930719699142548,3120.5457677542763,0.7777052659311294,-128475.0,27676.0,Energy,Bearish,Friday,No,Midday
2013-08-13,6.21,6.22,6.1,6.2,899520.0,17.413459999999997,18.40801,46.07118217391085,0.7254140677074857,1.092842118845347,3120.1787765052136,-0.9195490780475644,140170.0,239016.0,Finance,Neutral,Monday,No,Closing
2016-11-11,15.341,15.4,14.575,15.346,991.0,18.36046,16.93896,51.36975325535848,0.4633085287250294,1.0712431909224613,3120.111699562135,-0.8532130720429782,212503.0,112878.0,Automobile,Neutral,Tuesday,No,Closing
2015-06-09,16.8,20.7,16.6,20.0,197598.0,19.7984,17.73646,44.15759352605756,0.1830374888105334,1.0712032847094648,3120.070099741854,0.1039685727979748,97829.0,40748.0,Finance,Bullish,Wednesday,No,Closing
2011-07-21,58.299,59.664,57.195,59.512,4631133.0,25.1796,19.66476,58.38988904456456,-0.3151666339464384,1.111907152629183,3120.2996445353765,-0.9536975805275982,38492.0,190677.0,Energy,Bullish,Thursday,No,Opening
2014-10-06,41.602,41.784,41.256,41.685,987650.0,26.6073,21.63801,55.213249617303305,-0.6470058709039148,1.0176441341509794,3120.704561894532,-0.4572009453446837,77301.0,-133828.0,Finance,Neutral,Friday,No,Opening
2011-07-26,24.223,24.536,24.223,24.351,125674.0,23.0034,22.63483,53.99187062838861,0.0758203069100947,0.9955670622369077,3120.379318335346,0.9452508738683952,125228.0,248022.0,Finance,Bullish,Monday,No,Closing
2012-11-12,10.38,10.56,10.27,10.51,120435.0,23.256400000000003,21.95513,50.99786361591791,-0.8010409381641456,0.7891763583780249,3120.244645144349,-0.2850869515791114,214169.0,117200.0,Energy,Bullish,Tuesday,No,Opening
2005-04-07,15.58,15.668,15.41,15.642,738709.0,22.3366,22.27423,51.98803420170699,0.5125563123252089,0.7039650110138642,3120.427565228889,0.958796658926094,230845.0,43846.0,Finance,Neutral,Wednesday,No,Closing
2007-07-20,21.369,21.387,20.365,20.75,367209.0,22.1966,21.18143,48.57397428099013,-1.2420187979315995,0.7108510187896233,3117.846117515513,-0.7629608575259488,39729.0,189259.0,Healthcare,Bearish,Thursday,No,Midday
2016-04-01,23.816,23.897,23.626,23.715,29550.0,23.7711,21.18683,40.98579848497519,0.2148917612834747,0.6148485321742648,3118.4238172669184,-0.2297679717561622,-117305.0,-9504.0,Healthcare,Neutral,Friday,No,Midday
2009-07-14,5.5602,5.7957,5.4848,5.7486,436598.0,23.72596,20.56971,49.33976544719261,-0.1937764686853279,0.7793108461983458,3117.645470107769,-0.9883817437950178,-117814.0,132333.0,Finance,Bullish,Monday,No,Midday
2015-02-04,25.229,25.327,25.229,25.327,6124.0,24.72406,21.54226,50.141813984314986,-0.3075897209625029,0.8704433367239577,3117.465316038703,0.1830345588844497,-22736.0,-129811.0,Automobile,Neutral,Tuesday,No,Opening
1985-07-29,0.8215,0.8298,0.7788,0.7788,1407847.0,22.80194,21.30017,44.47949494218918,-0.193575655437316,1.408069618186403,3116.9356894937328,-0.3164916154522135,143453.0,19104.0,Energy,Bearish,Wednesday,No,Closing
2013-06-25,21.903,22.11,21.852,22.05,26448.0,19.05574,22.11767,53.508541104752005,-2.017588671932751,1.7884665929965804,3117.6893342666763,0.0079601219033129,119295.0,-15761.0,Healthcare,Bullish,Thursday,No,Closing
2010-11-24,45.767,45.864,45.024,45.314,836713.0,19.41864,23.01297,58.803622102822025,-0.3093279092642907,1.8036220074422682,3118.691588391995,0.5894376027328727,78246.0,-60655.0,Automobile,Bearish,Friday,No,Midday
2013-12-26,17.503,17.815,17.319,17.706,465234.0,18.75414,20.87877,50.49042181263235,-0.6073836819441721,1.821540636153931,3118.6705092357006,0.1023724074397001,-104546.0,-7172.0,Finance,Bullish,Monday,No,Midday
2011-09-06,46.598,48.066,46.183,47.96,7831572.0,22.49914,22.87777,55.251508963627195,-0.5985101841317103,1.8235718971054717,3118.6610705243784,0.3305449456512441,-47733.0,-134338.0,Automobile,Bullish,Tuesday,No,Closing
2017-03-07,9.707,9.707,9.622,9.661,705007.0,21.90104,22.11882,40.59401606513609,2.1846836344940987,1.9016108309477753,3118.7060559035194,-0.0556134077432128,-89304.0,-64986.0,Technology,Neutral,Wednesday,No,Midday
2010-10-05,2.067,2.067,2.067,2.067,640.0,20.03274,21.11467,42.22454420418654,-0.9722427709651392,1.953181678747568,3118.771911762798,0.495805663084981,49288.0,8701.0,Healthcare,Neutral,Thursday,No,Opening
2015-06-30,81.749,82.346,80.892,81.469,413568.0,25.80814,24.78962,59.01394812127097,0.2772983990985884,2.3140941352750932,3119.752817371564,0.2050146723196075,117801.0,-131531.0,Finance,Neutral,Friday,No,Opening
2011-09-15,47.0,48.35,46.5,47.8,3353.0,30.01328,26.86962,55.53824164021071,-0.5569117709595127,2.265071694715462,3122.5421859456114,0.7316899955668787,10447.0,-78129.0,Energy,Bullish,Monday,No,Opening
2016-04-25,12.624,12.633,12.564,12.574,19134.0,28.73798,26.73102,49.58173507415892,-0.6385481713466012,2.2646750715601787,3122.467415351984,0.5117815003484727,-39390.0,154982.0,Finance,Neutral,Tuesday,No,Closing
2011-05-13,26.827,26.939,25.836,26.181,215331.0,31.2782,27.04007,50.723646656835115,-0.942762433393422,1.92604118841338,3123.059055553574,-0.535914602068605,-84416.0,95257.0,Energy,Bearish,Wednesday,No,Midday
2010-02-19,10.79,11.059,10.734,10.995,6479162.0,30.1727,24.61422,48.358596155811604,0.7898102306795417,1.6380478743100926,3122.3769838149624,0.0489611224159722,-103682.0,234667.0,Finance,Bullish,Thursday,No,Closing
2017-03-07,49.92,51.14,49.0,49.94,650400.0,30.635299999999997,25.02697,55.4096223838407,0.8430904830358193,1.6986194864310473,3121.777247125273,0.7499025629920222,154871.0,-2158.0,Automobile,Neutral,Friday,No,Opening
2008-08-12,23.75,23.81,23.105,23.25,2735396.0,31.1897,24.97192,49.75009830028347,-0.4341848553277908,1.688613008469276,3120.9390259374727,0.7177993206196218,52743.0,-51091.0,Automobile,Bearish,Monday,No,Closing
2006-11-28,19.004,19.164,18.806,19.027,188020.0,28.296399999999995,25.39777,52.308506617022395,0.6384964444222022,1.6543515795696428,3122.224541392341,-0.0457281034292116,-34582.0,130995.0,Automobile,Neutral,Tuesday,No,Closing
2009-06-15,272.8,272.8,254.0,258.4,68456.0,53.1703,37.53567,69.26745361463468,-0.7250798211252866,1.7598963857097218,3122.93776028391,-0.3724416828636516,90918.0,8153.0,Technology,Bearish,Wednesday,No,Opening
2009-11-16,21.459,21.691,21.065,21.677,215657.0,55.13129999999999,37.58202,48.57057156576148,-0.2807698559010461,1.8905273421946993,3122.6713655612634,-0.5787412514165227,84039.0,-70604.0,Energy,Bullish,Thursday,No,Opening
2012-01-20,65.271,65.271,63.657,64.821,2855928.0,53.4665,39.63732,52.79669015296767,0.4752746283715363,1.5060840539157796,3122.943003670591,-0.6113029163636856,61646.0,61562.0,Automobile,Bearish,Friday,No,Closing
2014-01-30,7.7,7.79,7.61,7.68,95102.0,49.4545,39.73389,47.68298547436675,-0.7008480551821743,1.644889533674432,3123.711039380422,-0.7123210331694052,-39676.0,196448.0,Technology,Neutral,Monday,Yes,Opening
2013-07-12,94.231,94.888,93.033,94.888,4077850.0,57.68589999999999,43.21194,54.64133113902049,-0.5175181105121038,1.7892921827747903,3124.8674423134366,0.9992583132749272,241731.0,221537.0,Energy,Bullish,Tuesday,No,Midday
2015-10-02,29.69,29.824,28.408,29.824,7340954.0,58.0502,44.6642,51.42255901746721,0.0171517525869659,1.8264272906048322,3125.315096109273,0.3251890906509465,-135729.0,218756.0,Finance,Neutral,Wednesday,No,Opening
2009-11-18,40.85,40.98,39.79,40.06,502257.0,60.95669999999999,45.5647,47.715831802611355,0.0261050747787254,1.800968980331638,3125.477857012008,-0.3708469127937623,230904.0,83471.0,Technology,Bearish,Thursday,No,Midday
2015-03-26,2.3683,2.3683,2.3683,2.3683,207.0,56.19953,43.417415,47.50500764615427,-0.7548215817141682,1.9475788483205838,3126.7449427982924,-0.4134801474567928,-132750.0,66359.0,Healthcare,Neutral,Friday,No,Opening
1993-08-23,7.3915,7.4061,7.3473,7.3693,1639933.0,54.61146,42.90058,49.70435658661627,1.563080915334347,1.9899486500892887,3125.8317983106454,-0.3890766580490836,30145.0,-52483.0,Technology,Neutral,Monday,No,Closing
2016-02-22,13.621,13.63,13.334,13.441,2044582.0,54.05285999999999,41.17462999999999,49.27007918208536,-0.5906806679450559,2.002221111854671,3124.1821381642194,0.7449399170856552,-74596.0,186445.0,Technology,Bearish,Tuesday,No,Opening
2009-01-15,12.261,12.476,12.261,12.476,548.0,29.460459999999998,41.31538,50.08625746729906,0.6669402132181549,1.7755770645079219,3125.392713858604,0.0263819823894819,-73391.0,36797.0,Energy,Bullish,Wednesday,No,Opening
2015-02-20,20.947,21.317,20.859,21.247,3290678.0,29.417459999999995,42.27438,48.26796348773107,0.4170986405399046,1.6136308985542989,3125.068397211904,-0.4570193632660388,159155.0,110857.0,Finance,Bullish,Thursday,No,Closing
2010-07-07,9.0486,9.0486,8.8928,8.9367,6039.0,23.82903,38.647765,49.12072116922162,-0.5637587143598755,1.584362872241676,3126.351673877785,0.5968223229073146,-15218.0,-4898.0,Healthcare,Bearish,Friday,No,Opening
2017-02-13,59.037,59.308,58.895,58.969,6563205.0,28.957929999999998,39.206215,52.32293319313463,0.3242813974080409,1.5484551666070243,3128.1592247160893,0.5004548933718729,4963.0,134101.0,Automobile,Neutral,Monday,No,Midday
2008-07-07,4.26,4.51,4.26,4.26,19000.0,19.895129999999995,38.790515,31.17671108688313,-0.5884089160465011,1.549775736125245,3129.907748214728,-0.06479668431538,-8554.0,-47421.0,Automobile,Neutral,Tuesday,Yes,Midday
2013-12-03,36.656,36.656,35.669,36.132,1557766.0,20.525929999999995,39.288065,51.53705629528499,0.0495951183941528,1.693346772027513,3127.276822458462,0.3775082518297339,235675.0,230987.0,Technology,Bearish,Wednesday,No,Closing
2000-04-17,22.839,23.578,22.746,23.48,1227652.0,18.867929999999998,39.912315,45.299221104099196,0.5768423079510754,1.6957684013237027,3128.077714409528,0.4762915475862832,208478.0,-78768.0,Energy,Bullish,Thursday,No,Closing
1983-12-28,3.0733,3.0815,3.0733,3.0815,87407.0,18.939249999999998,37.56939,49.429441725136996,-0.3907526044718241,1.564445599288558,3127.699689536829,-0.9009419046335254,-125076.0,-127737.0,Energy,Neutral,Friday,No,Midday
2010-02-01,384.0,398.1,382.8,397.5,134956.0,57.95232,56.28189,71.30491288987646,0.2880365155407002,2.1800333284818922,3127.1925278864805,0.7510556599705818,116991.0,-97790.0,Automobile,Bullish,Monday,No,Opening
2015-03-26,25.86,25.91,25.7,25.7,4083.0,59.17822,56.61554,49.797232648493676,-0.4032084208732294,2.391199612802781,3127.6073174854155,-0.4260264169611756,-58729.0,-20031.0,Healthcare,Bearish,Tuesday,Yes,Midday
1995-12-01,10.857,10.911,10.717,10.832,7403836.0,59.01382,44.23714,48.56944421331671,0.1229491209531546,2.4092751136043353,3127.123325179577,0.9622073249756364,134054.0,231391.0,Finance,Neutral,Wednesday,No,Midday
2007-05-23,40.481,41.021,40.314,40.382,1696887.0,60.92732,45.17239,51.8755168763808,0.0742962539922772,2.4415454388336113,3127.877667379916,0.8164161184711243,-35709.0,-128520.0,Healthcare,Neutral,Thursday,No,Midday
2008-06-23,204.57,205.57,193.36,193.36,14775.0,79.36965000000001,51.59934,58.00720219273992,-0.256646950547183,2.4596565981984684,3129.1468640324424,-0.9614070807773538,-48996.0,-53118.0,Finance,Bearish,Friday,No,Midday
2008-12-29,9.902,10.272,9.2119,9.4545,16484.0,74.4182,51.68806500000001,49.851164486222366,-1.281927338439273,2.595034106484867,3129.045057104412,0.2418620495889778,104304.0,-21977.0,Automobile,Bearish,Monday,No,Midday
2010-04-22,37.017,37.654,36.679,37.625,1811253.0,77.7547,48.824915,50.9202409539096,0.5466233297343054,2.4826280203509556,3129.448115950551,0.9302319287192417,152854.0,24819.0,Finance,Bullish,Tuesday,No,Opening
2011-04-11,18.377,18.401,17.919,18.177,11244.0,75.9592,48.242565,49.88853489540364,1.3933332576244215,2.4003919754259173,3129.115911043702,0.1299419233375023,231507.0,121825.0,Energy,Bearish,Wednesday,No,Opening
2008-01-03,13.161,13.18,12.837,12.94,13312217.0,74.90520000000001,46.886565,50.14610164832499,0.097728334596119,2.399035315554149,3129.6171135071686,0.2312633083128332,119156.0,-5421.0,Technology,Bearish,Thursday,No,Opening
2016-01-21,19.702,20.137,19.574,19.722,113519.0,76.56925,47.75425,48.52097809071377,-0.4291270339773508,2.2983800143187176,3130.972609706813,0.8619608191975723,-100456.0,121044.0,Technology,Neutral,Friday,No,Opening
2008-05-06,28.531,28.592,23.55,24.028,337984.0,39.22205,48.587185,50.77437389629786,0.1456645284055915,1.6166409676095317,3131.4215823588047,0.1455227303718018,133154.0,179970.0,Automobile,Bearish,Monday,No,Closing
2017-07-06,0.95,0.955,0.91,0.95,74606.0,36.74705,47.962635,48.61225062954012,0.8022186272585775,1.7048062568012523,3131.394422583967,-0.5112140649629069,36200.0,-27523.0,Energy,Neutral,Tuesday,No,Opening
1987-09-16,3.44,3.75,3.44,3.56,1721600.0,36.019850000000005,47.516835,49.20798377798101,0.8956803078688828,1.7676006487583718,3132.6538597480394,-0.079422801657905,-146736.0,-71692.0,Healthcare,Bullish,Wednesday,No,Closing
2004-12-23,80.58,83.13,79.9,83.13,412.0,40.29465,50.610985,53.03968986608028,0.6381802865623265,2.0107053167409017,3132.367636993258,-0.3000121645883737,-121094.0,151317.0,Energy,Bullish,Thursday,No,Closing
2008-07-07,7.1512,7.1856,6.9038,7.0616,163764.0,21.66481,50.51723,30.446234737894144,0.3116259953556859,2.080864652687851,3132.10366315338,-0.6657583393645594,22867.0,28177.0,Technology,Bearish,Friday,No,Closing
2016-09-09,124.97,126.2,124.57,124.93,2084562.0,33.212360000000004,53.81528,56.66474307257622,0.4727106479442051,2.0694904229604236,3131.585915859445,-0.5717653944730094,79841.0,200152.0,Technology,Neutral,Monday,Yes,Opening
2012-07-30,18.542,18.64,18.519,18.624,4512.0,31.31226,54.53348,50.46609683855706,0.0827999197659385,2.131167227684573,3130.254095471471,-0.8778149654190988,125910.0,-53045.0,Energy,Neutral,Tuesday,No,Closing
2013-08-28,12.69,13.09,12.04,13.01,15490.0,30.795559999999995,53.37738,48.31441120533519,-0.6692253828465876,2.121701265331339,3129.5600502117013,-0.6624921539778172,48354.0,119591.0,Energy,Bullish,Wednesday,No,Opening
2014-10-23,307.8,352.8,307.8,336.6,480.0,63.16156,69.03338,57.28916828778234,-0.264985535362175,2.3554092744572444,3129.689561006182,-0.4814288533997704,149990.0,57157.0,Technology,Bullish,Thursday,No,Opening
2010-01-28,2.32,2.4,2.0,2.21,51295.0,61.41036,68.989805,49.680306482137475,-0.2260450492920465,2.8982074252199936,3129.975842327497,0.5166181956846609,48683.0,-87836.0,Healthcare,Bearish,Friday,No,Midday
2014-10-06,19.698,20.067,19.643,20.04,10155.0,61.01156,50.116805,49.21684178948247,0.2047896599945989,2.9980380655291583,3129.184942285466,-0.2680272830349388,245228.0,8267.0,Automobile,Bullish,Monday,No,Midday
2012-07-30,40.464,41.591,40.067,41.228,2087556.0,65.03936,50.893205,51.02500111611334,-1.234791134307463,2.780087307363925,3128.805704995093,0.3819321092445475,-32747.0,132538.0,Automobile,Bullish,Tuesday,No,Midday
2014-05-07,12.604,12.805,12.577,12.797,4973018.0,65.96306,50.991455,49.993769778774016,0.3577263803712289,2.7976452069590487,3127.1824021255543,0.992313701367692,135995.0,-69997.0,Energy,Bullish,Wednesday,No,Closing
2014-07-11,1.6,1.61,1.56,1.59,2122658.0,57.80906,49.051855,49.2130596338653,-1.4090734400707745,2.655438681165708,3129.2308078773053,0.1634677062225527,196479.0,-135185.0,Automobile,Bearish,Thursday,No,Opening
1997-01-22,34.805,34.805,33.573,33.893,1485114.0,60.4922,41.07850499999999,50.417989417092684,0.2879342353250486,2.749994456041674,3130.6308704865223,0.2282755412825454,90643.0,159941.0,Technology,Bearish,Friday,No,Opening
2007-08-17,74.13,75.04,73.11,75.02,7263188.0,55.5012,44.35678,53.09113708773573,0.8188921416898332,2.596128537634039,3130.06666760904,0.1044171152149062,229222.0,198397.0,Technology,Bullish,Monday,No,Opening
1988-06-24,13.547,13.657,13.329,13.44,13728.0,54.9828,43.14753,50.39297644496009,0.6263876854431655,2.582171894298043,3130.270445042687,-0.2089873093116496,181165.0,-126497.0,Energy,Bearish,Tuesday,No,Midday
2011-05-02,55.865,56.079,55.277,55.404,46734.0,59.2222,45.00888,48.86319168344725,-0.6269946769450461,2.6180304820267017,3129.558762418314,-0.6285050356743196,204348.0,37744.0,Energy,Bearish,Wednesday,No,Midday
2017-10-03,12.5,12.7,12.425,12.7,521189.0,26.8322,44.99688,50.23768605476224,0.4365224437026846,2.4131432552257457,3130.5607310151754,0.9550178967631208,4108.0,94737.0,Energy,Bullish,Thursday,No,Midday
2006-11-20,25.063,25.379,24.853,25.172,148349.0,29.1284,45.26938,45.38459118391129,0.4930490656135157,1.7669786456140741,3131.21949106619,-0.0440651356212831,24905.0,93579.0,Healthcare,Neutral,Friday,No,Closing
2007-03-30,36.418,36.587,35.784,36.069,203315.0,30.7313,45.87143,50.88526606698288,1.1940431842821726,1.6304641845960184,3130.116673611397,0.8717675577309199,120901.0,167424.0,Automobile,Bearish,Monday,No,Midday
2013-10-30,8.14,8.19,7.92,8.08,327311.0,27.4165,46.22793,49.755376749577266,0.2559995476801548,1.6803571605994982,3129.3199622262814,-0.4803473004934659,-80601.0,-16303.0,Energy,Bearish,Tuesday,No,Midday
1994-12-15,19.422,19.53,18.982,18.982,1134452.0,28.035000000000004,46.99903,27.149258112416987,0.7182834079051406,1.6674418231676862,3129.337315642045,-0.7829105905059341,-62481.0,240922.0,Finance,Bearish,Wednesday,No,Opening
2010-11-05,40.72,41.54,40.0,41.05,206962.0,31.981,44.895030000000006,55.0749747819225,-0.3059882691624494,1.4991686090245475,3130.6631934450534,0.2737514540014685,66138.0,165410.0,Finance,Bullish,Thursday,No,Opening
2007-11-05,16.48,16.52,16.0,16.2,391355.0,30.2117,45.35195,49.507290559995134,-0.5964446242818162,1.189496071854589,3130.4020040238106,0.7026764407241606,48045.0,64077.0,Technology,Bearish,Friday,No,Opening
2017-04-20,840.67,851.68,840.67,848.59,13121.0,107.5687,81.53495000000001,83.61532004756499,0.6049809531116017,1.7397021809020992,3131.658791940235,0.3244265065180898,117898.0,-98462.0,Automobile,Bullish,Monday,No,Midday
2010-04-29,35.38,35.56,34.54,34.96,10958151.0,109.7207,82.35175,50.55795754759495,0.6147022354845959,1.9706595209427973,3132.018586635182,0.4856637843957805,-47895.0,-50727.0,Energy,Bearish,Tuesday,No,Closing
2008-08-06,8.4,8.49,8.32,8.48,13790.0,105.0283,82.12525,50.17213329362693,-0.4448344508195014,1.963296754492045,3131.349247264844,0.2168521690999592,222047.0,-7721.0,Finance,Bullish,Wednesday,No,Midday
1982-07-02,1.6805,1.6899,1.6714,1.6714,701225.0,103.92543999999998,65.37881999999999,49.184619003679224,-0.8482829795856441,1.974827782372747,3131.052948421704,0.4927396756055331,5370.0,-89911.0,Automobile,Bearish,Thursday,Yes,Closing
2002-07-02,1.8235,1.9735,1.812,1.9505,236976.0,101.60329,65.36584500000001,48.11191259266021,0.0862705029678436,1.9554031745130382,3131.7020897100065,-0.3110431554203443,-16440.0,222068.0,Technology,Bullish,Friday,No,Opening
2016-07-08,135.74,139.35,135.19,139.0,1518336.0,111.89639,71.313845,53.12263240995998,0.0306443779353664,2.425724674418751,3132.538977959819,-0.2210691251103758,177109.0,194204.0,Healthcare,Bullish,Monday,No,Closing
2015-09-17,23.8,24.19,23.04,23.65,248100.0,113.45339,70.434945,49.238099972877386,0.1637127357760739,2.4477337238797783,3133.457534953653,0.5605137454181139,209768.0,175179.0,Automobile,Bearish,Tuesday,No,Closing
2013-12-20,3.2977,3.3142,3.2812,3.2812,14313.0,111.88330999999998,69.959155,49.771558460835486,0.6200803555583716,2.514438102740325,3133.7302353656487,0.6029385614560268,151267.0,-143308.0,Automobile,Bearish,Wednesday,No,Closing
2015-08-14,37.906,38.209,37.631,37.916,141165.0,111.56991,71.775455,50.30580264844675,0.720202694955639,2.6373970723403155,3134.211437923177,-0.834843653367912,-37642.0,11142.0,Healthcare,Neutral,Thursday,No,Midday
2015-04-14,24.0,25.5,24.0,24.9,25680.0,112.43990999999998,71.325805,49.73226303108837,0.0054967334748392,2.6224936731017503,3136.3223566749875,-0.9661168464933068,31632.0,191622.0,Automobile,Bullish,Friday,No,Closing
2015-01-02,41.27,41.683,40.04,40.51,383353.0,31.63191,69.600305,50.78203492867495,-0.6967089985532928,2.249863318851762,3138.568706696572,0.3330531419979792,-91333.0,237703.0,Technology,Bearish,Monday,No,Opening
2012-10-31,3.5928,3.666,3.5816,3.666,52339.0,28.50251,69.111605,49.63522542954136,-0.5079757276287866,2.1492497980705663,3138.691342503472,-0.8311320516664193,135754.0,219633.0,Technology,Bullish,Tuesday,No,Closing
2015-07-24,11.32,11.52,10.96,11.0,182075.0,28.75451,66.89140499999999,49.27925371267087,-0.4176722547253362,2.1415504445478493,3137.1801032705985,-0.6571927723510362,98074.0,132785.0,Healthcare,Bearish,Wednesday,No,Opening
2016-09-16,3.16,3.21,2.95,2.95,4282.0,28.88237,66.403905,49.67961812221112,-0.0841125810767944,2.117262229806823,3137.3764914589706,-0.6055774923745789,225443.0,124664.0,Energy,Bearish,Thursday,No,Midday
2009-06-17,17.444,18.231,16.802,17.677,13496238.0,30.45502,66.02915499999999,16.76831321652581,-0.3601971354134011,2.187680908458002,3137.560833443387,0.0186755175189807,-65189.0,91801.0,Finance,Bullish,Friday,No,Closing
2010-06-11,13.446,13.66,13.429,13.66,3417373.0,17.92102,64.908705,47.582670402443455,-0.1713327185124099,1.6628462222986984,3136.504629791563,-0.5977717329951029,-77425.0,-90952.0,Energy,Bullish,Monday,No,Opening
