Date,Price,Open,High,Low,Vol.,Change %
11/29/1989,0.39307019432271934,0.3977658427384115,0.4051159286233752,0.3831512737676328,159.16M,0.0%
11/30/1989,0.39560196706979683,0.383834887799727,0.39350159445880845,0.3955957218438592,65.41M,2.87%
12-01-1989,0.3889065181133696,0.40588124804558395,0.40341718871960985,0.3849214396062544,146.8M,-2.28%
12-04-1989,0.3963640974695422,0.39049461298942567,0.4162651061032505,0.38910040699224485,95.63M,2.89%
12-05-1989,0.40444293709740164,0.39451960839628614,0.406971160480139,0.39648219760971515,111.22M,0.0%
12-06-1989,0.3875434972735619,0.4020414475313012,0.4019687072985824,0.3649719064244387,305.72M,-5.32%
12-07-1989,0.3790691238236303,0.3734666745269277,0.3969932276411995,0.36350049672132767,171.58M,0.0%
12-08-1989,0.3756228982262904,0.3776364784744129,0.3801993371848161,0.363409374858851,256.52M,-2.35%
12-11-1989,0.3456938736990187,0.37074133050725355,0.37197591188913526,0.3365045201633545,614.41M,-5.34%
12-12-1989,0.32093437590053525,0.3170197453322464,0.3496424858767577,0.3065205044323455,1.1B,-7.24%
12/13/1989,0.3227614089417743,0.32565636572473844,0.3244835067821771,0.3226386951233235,406.45M,0.0%
12/14/1989,0.31006491630541827,0.31763262503569156,0.32385347629106664,0.3152417182294181,311.42M,-2.52%
12/15/1989,0.302288429419915,0.3141307281432602,0.3051080201084293,0.293794867336863,499.04M,-2.84%
12/18/1989,0.31485804617347635,0.29832075050814466,0.30819192575339843,0.3023367030566548,313.16M,3.16%
12/19/1989,0.31094124790502975,0.30385831592340873,0.32512369510732564,0.3086702746190028,235.44M,0.0%
12/20/1989,0.31432746085157987,0.32057925640607254,0.31840844083496656,0.30620542570439835,160.34M,3.01%
12/21/1989,0.3235859059793956,0.3155065892017411,0.3176012299451709,0.32208715781637914,281.83M,0.0%
12/22/1989,0.3325903322697469,0.32505288227649287,0.3347824530556628,0.3221588519184341,184.21M,2.96%
12/26/1989,0.3237381066358953,0.3236622751142587,0.329359814522558,0.30940486157997404,140.48M,-2.79%
12/27/1989,0.3073025783191884,0.3203818841252176,0.3162436427761791,0.3059376704478328,276.15M,-2.78%
12/28/1989,0.30991097772897597,0.3101158388131017,0.3058473252475625,0.30549942580752865,137.85M,0.0%
12/29/1989,0.310608799198354,0.3041047308703815,0.32522827885417627,0.30556082823555636,148.78M,0.0%
01-02-1990,0.33316116559785164,0.3137918033711577,0.32894596293703954,0.3146887926455699,200.54M,6.36%
01-03-1990,0.3314773116518801,0.3348833691147466,0.33545947801643355,0.32762111210223277,189.93M,0.0%
01-04-1990,0.3459049947023136,0.3370380147800565,0.3519486271518324,0.3355088967160345,222.02M,2.82%
01-05-1990,0.3457844215890815,0.3438262817424059,0.34549096196539236,0.33628234590048345,120.2M,0.0%
01-08-1990,0.3368177200867545,0.33288829068460707,0.3371559889691001,0.32587382635906914,107.17M,0.0%
01-09-1990,0.33333900887429624,0.33546498174660544,0.3421904884889346,0.33305155398024794,89.84M,0.0%
01-10-1990,0.32128967709667605,0.335350592743634,0.3426004734946499,0.3236069298579836,205.91M,-6.03%
01-11-1990,0.31606477042289544,0.31957671943278254,0.3232220867426681,0.30650300069921327,211.33M,-2.63%
01-12-1990,0.3127995770785873,0.3137845969600038,0.3061556499366094,0.2976602156119446,170.08M,0.0%
01/15/1990,0.30685755475872606,0.31537747067572086,0.3253670400349097,0.3116981935857376,150.0M,0.0%
01/16/1990,0.3063150698866961,0.297483664799303,0.3128395033862863,0.29368244557443335,210.53M,0.0%
01/17/1990,0.30059126627656607,0.31210804097615347,0.3125629719281182,0.28835859435375205,199.38M,-3.63%
01/18/1990,0.2944527722864329,0.29190788971287035,0.29564998246687507,0.2952096237723819,286.06M,-3.52%
01/19/1990,0.30453011110744793,0.30211261671227707,0.3092210259625446,0.2949801284119764,277.42M,6.96%
01/22/1990,0.29424448455034335,0.300572208467762,0.31467415126778253,0.29430550884496404,131.23M,-3.07%
01/23/1990,0.3058234557489676,0.3011580871260081,0.30794171198624626,0.28666690508869686,146.9M,0.0%
01/24/1990,0.2962015908701166,0.29526394131718825,0.30805944709285893,0.2885235222216306,159.92M,0.0%
01/25/1990,0.3022180385853343,0.3122914938271466,0.31608892799681054,0.29551095930196297,112.15M,0.0%
01/26/1990,0.2922432376377831,0.2942308501824271,0.305424955341921,0.28909376295162165,166.95M,-2.85%
01/29/1990,0.29759851057507575,0.2876297087697998,0.2968629898970523,0.29471639803958194,119.47M,4.0%
01/30/1990,0.3023859098664226,0.30181497760917936,0.31063638991877845,0.2876248507996057,124.97M,0.0%
01/31/1990,0.29573274387789994,0.3148644647725344,0.31275438422592805,0.28531030883730824,145.47M,0.0%
02-01-1990,0.30253198501476375,0.3051400815240628,0.30834212597774074,0.2977424303376142,126.55M,0.0%
02-02-1990,0.31162922155202477,0.2993104365631282,0.30608022955153585,0.2991750453230322,115.54M,3.56%
02-05-1990,0.3112229466342603,0.3072206849121872,0.30424382927744864,0.29967333668908214,105.71M,0.0%
02-06-1990,0.3101393249964114,0.3129159655599968,0.30632819247098997,0.30233367486833196,81.39M,0.0%
02-07-1990,0.3048858208346217,0.28911216684686153,0.29432666554391823,0.2951754391395096,335.49M,-3.69%
02-08-1990,0.2864573095028636,0.29832027245335835,0.294320602559837,0.2886637779331398,173.7M,-3.87%
02-09-1990,0.31573016490878175,0.29554666368710625,0.30789980621695784,0.3035626636408928,162.06M,5.56%
02-12-1990,0.30299540217650694,0.3152487529143381,0.30504748901438045,0.2955705463332537,80.0M,-3.6%
02/13/1990,0.30806307185573234,0.3046973802372108,0.31389704614767855,0.29438466268249064,98.35M,2.87%
02/14/1990,0.3075870303294349,0.30918573430695073,0.31084350355938273,0.30288549499194095,95.53M,0.0%
02/15/1990,0.3159061074340195,0.30545776279909986,0.31377330361957384,0.3043233762117166,99.63M,0.0%
02/16/1990,0.30597046789502225,0.3038473188010496,0.3139510621976348,0.30530021635890847,131.65M,-3.6%
02/20/1990,0.3037963971440975,0.2950768038564531,0.30210259528602185,0.2845270836302557,132.99M,0.0%
02/21/1990,0.30490489549685745,0.2892262063019563,0.3103828880569173,0.2953817646957963,160.75M,0.0%
02/22/1990,0.2937472296503167,0.2987699501520531,0.3135356149048228,0.2939126184478691,211.96M,-3.33%
02/23/1990,0.30340353579169177,0.2889602265104525,0.3031260652696011,0.28448133670060655,157.73M,3.08%
02/26/1990,0.30339305174424813,0.2869697514083952,0.31071978837995606,0.2940158432795348,82.58M,0.0%
02/27/1990,0.30129378482397706,0.3051107660502267,0.31589143100523215,0.2971153539983286,69.26M,0.0%
02/28/1990,0.3012602833288744,0.30457969283936215,0.3054703895076933,0.2974781485195969,104.61M,0.0%
03-01-1990,0.3050123970882307,0.2965537253556596,0.30956508736675353,0.29973988266715007,188.98M,3.46%
03-02-1990,0.30125097339375423,0.29689952114683926,0.3126239273672646,0.2947349562119039,94.95M,-2.79%
03-05-1990,0.3160693811001059,0.30486872826972444,0.3049187492027682,0.3031612206087851,175.32M,2.99%
03-06-1990,0.3097966363635894,0.31534525050874895,0.30939429414867115,0.31205967968368226,164.98M,0.0%
03-07-1990,0.32027180035284014,0.304864786128832,0.31623141643533526,0.3126374118460915,184.17M,3.27%
03-08-1990,0.33176338688797163,0.315493621139078,0.33269823695392,0.3065936403479433,241.27M,3.35%
03-09-1990,0.3289979863192428,0.32779470760334817,0.3321229002847527,0.31469029020460176,240.71M,0.0%
03-12-1990,0.3241427075252444,0.3300682162025563,0.3337149871870391,0.3188471937432237,153.66M,0.0%
03/13/1990,0.3322693413907237,0.324964637104192,0.32875895054101467,0.3145728134089695,158.52M,0.0%
03/14/1990,0.33641574822217946,0.3338832526621674,0.32758642546935524,0.32536958405786254,95.09M,0.0%
03/15/1990,0.33574543000981877,0.33572300971492336,0.3434535782249245,0.3284063401664268,117.07M,0.0%
03/16/1990,0.3600089982422967,0.35396705079026225,0.3609595331556598,0.3489948516459675,652.61M,9.62%
03/19/1990,0.3751987633852512,0.36707164881664556,0.37531167912382224,0.35965485634327843,462.25M,4.53%
03/20/1990,0.36962673519984934,0.38315463722365317,0.38286053415817695,0.35296572845462193,360.09M,-3.13%
03/21/1990,0.36410434734067654,0.37582368937082306,0.38544940863845506,0.36630195316894454,142.99M,0.0%
03/22/1990,0.35751794668292897,0.37546222578411903,0.37547356316821695,0.3599766389207864,221.8M,-2.42%
03/23/1990,0.37719052457242697,0.37202330836046216,0.3725279902460201,0.3662244834373107,249.02M,4.79%
03/26/1990,0.3754143021993602,0.37741749026294413,0.3940042501968257,0.3652188101489277,116.6M,0.0%
03/27/1990,0.3671513915889053,0.36473565693429943,0.3858004644923245,0.3717341722869648,92.15M,-2.31%
03/28/1990,0.3639121765624926,0.37520167646061137,0.3807790728465617,0.36499756339184664,100.01M,0.0%
03/29/1990,0.37675179116305385,0.363254119323127,0.37696965626213563,0.3549020553413634,98.67M,0.0%
03/30/1990,0.35660793433888094,0.35680400524688555,0.3657972123123189,0.36089701286892445,227.95M,-3.09%
04-02-1990,0.36547138297519166,0.3529688679140089,0.36227492259545346,0.34844663627370565,137.84M,0.0%
04-03-1990,0.3643866009020068,0.35335338169942754,0.3669412652087142,0.36102251647145955,132.95M,3.15%
04-04-1990,0.3689480158865765,0.3710510557632755,0.3704159507802469,0.36223775138447023,138.78M,0.0%
04-05-1990,0.35740825977074697,0.37231332185482363,0.3657173559327573,0.36538426150530584,102.79M,-2.94%
04-06-1990,0.35490740471168714,0.3533369799566021,0.36921759350004996,0.3554656163613033,119.88M,0.0%
04-09-1990,0.37012021266425504,0.35376208211103105,0.3643439947124163,0.34836338649601795,95.84M,2.43%
04-10-1990,0.363821136779783,0.3707007295364186,0.3667346320393746,0.37143746266038136,123.36M,0.0%
04-11-1990,0.3784891525438303,0.36793466621529364,0.3874973597680082,0.3758531305731726,200.63M,2.78%
04-12-1990,0.39020408925978867,0.37721098600684755,0.3917373530779054,0.3794365939914387,197.73M,2.72%
04/16/1990,0.3928993698705116,0.39198932909876516,0.40350462454151004,0.39347666748783244,206.44M,0.0%
04/17/1990,0.3834394635010054,0.396305933304311,0.3950243851422493,0.3787145326624139,125.61M,0.0%
04/18/1990,0.39607617823915653,0.390196185721037,0.38454139784657276,0.38157780576576145,182.42M,0.0%
04/19/1990,0.36020742335630646,0.37109630974214847,0.3931502974398925,0.359251946708685,521.53M,-7.13%
04/20/1990,0.35450208420341445,0.356464188266014,0.36266505111745023,0.3443536555926721,334.74M,0.0%
04/23/1990,0.3547789738667768,0.3610356088292543,0.36398498079563324,0.35083476554991205,132.32M,-2.3%
04/24/1990,0.3516327587000087,0.36423756263529355,0.3543338180767435,0.33879007280799434,301.7M,0.0%
04/25/1990,0.34558648028723254,0.34428631884697813,0.35349972851906875,0.3398171965870194,129.54M,0.0%
04/26/1990,0.34931441387518064,0.3501270370250766,0.3499593865710349,0.34262984321834156,151.69M,0.0%
04/27/1990,0.343932543945514,0.3552231601632377,0.3463752570284949,0.34348708831663055,110.71M,0.0%
04/30/1990,0.3486946372838917,0.3481878882059758,0.3433850335261206,0.3539015059672482,148.65M,0.0%
05-01-1990,0.3454929572746137,0.35630303303283506,0.3631091649382484,0.3481304399970982,172.99M,0.0%
05-02-1990,0.3546314600377126,0.3481886105417956,0.3660449978522226,0.350819874179473,145.9M,0.0%
05-03-1990,0.3633595933662146,0.34497172924098946,0.3665750475085008,0.35699525911113095,176.08M,2.78%
05-04-1990,0.3624135256224727,0.3667163786083527,0.35428195876237334,0.3516136158034744,155.85M,0.0%
05-07-1990,0.3744891063868658,0.3537753232487305,0.37169387580858526,0.34534202033067374,129.08M,2.7%
05-08-1990,0.36556604693185774,0.37504436650478196,0.3700262741422913,0.376638541821994,113.84M,0.0%
05-09-1990,0.37074365226239314,0.3691328020440208,0.3660064589300024,0.36784385994313595,89.46M,0.0%
05-10-1990,0.36737850921495513,0.37244885321283006,0.37046837843120317,0.3612853023870991,172.32M,0.0%
05-11-1990,0.38381005748607533,0.36917904405452323,0.38085846258458256,0.3534057396101399,205.23M,3.11%
05/14/1990,0.3743511619940599,0.38203985399049256,0.3750533446417218,0.3651708554085478,225.49M,-2.92%
05/15/1990,0.37026214632306215,0.37627413722273473,0.37616259683676856,0.36689637889079285,142.7M,0.0%
05/16/1990,0.36346074084497987,0.3716970251550669,0.37161620273627044,0.3658567114607018,92.44M,0.0%
05/17/1990,0.3730191168848395,0.3647683425550666,0.37370208450303827,0.3706096075244341,156.1M,0.0%
05/18/1990,0.35469830555104476,0.3665030501314732,0.3756115748547578,0.345746816546258,257.67M,-5.77%
05/21/1990,0.3449700242854599,0.35551002333271475,0.3656084060709531,0.3527581905884258,251.68M,0.0%
05/22/1990,0.3696622959627214,0.3574451816334289,0.3691963168928739,0.3545439291828148,306.7M,5.73%
05/23/1990,0.370277010068189,0.3718554980129392,0.3803847249335676,0.36314050475363374,198.31M,0.0%
05/24/1990,0.3700498724236801,0.3784511394637167,0.3746569125308588,0.3771384903155072,148.04M,0.0%
05/25/1990,0.3647472561574885,0.34698789024049376,0.35486756797457053,0.3555283118573959,353.22M,-3.07%
05/29/1990,0.3634502772728126,0.360948829803283,0.3688178115252185,0.34836029798713064,244.74M,2.31%
05/30/1990,0.3658541147598298,0.3732055949323034,0.37602235937466194,0.3718625994551835,285.93M,0.0%
05/31/1990,0.374323259244872,0.37467028168737443,0.3759228046158301,0.37694852656378,97.92M,0.0%
06-01-1990,0.3668182934824803,0.36792793290134107,0.3672717015260233,0.3592829895618633,147.1M,-2.41%
06-04-1990,0.353785919481307,0.3587001084035649,0.3663837094051489,0.356897573420418,192.5M,0.0%
06-05-1990,0.35419860032284756,0.3760871188144625,0.37276374112036226,0.34699314433683026,276.04M,-2.39%
06-06-1990,0.34489371662890866,0.3470816547076239,0.3440064613256651,0.34670607922363716,191.56M,0.0%
06-07-1990,0.35300832338150184,0.35257030930226385,0.3448224079199762,0.3391768247516503,182.22M,0.0%
06-08-1990,0.3387092443125102,0.33352314395404753,0.34408356274508634,0.3280557739499421,307.0M,-3.25%
06-11-1990,0.347012146757395,0.33447527226042634,0.3470121193230125,0.3391573372171865,143.89M,2.67%
06-12-1990,0.3564384000055005,0.34600246745132274,0.3544835353007142,0.34769718739172667,166.08M,2.59%
06/13/1990,0.344488721652207,0.3572974075871223,0.3644686409147192,0.3488324080135489,127.65M,-2.58%
06/14/1990,0.35291776264532926,0.3618124501531477,0.36129457726280506,0.35302226565951517,140.66M,0.0%
06/15/1990,0.3551540231112948,0.35106948232130614,0.3638039897020643,0.3483983674215334,139.23M,0.0%
06/18/1990,0.3482703999075605,0.34966979434549456,0.34431072509426586,0.3481952062684479,113.0M,0.0%
06/19/1990,0.355603439612041,0.35167666671128195,0.35446233865818266,0.34311838893892077,149.22M,0.0%
06/20/1990,0.3545655297518492,0.35610945528858423,0.3666468945124596,0.35534094254880233,155.04M,2.45%
06/21/1990,0.3732737406141948,0.35303066015527623,0.36468218761776044,0.3583732116844281,225.65M,3.03%
06/22/1990,0.37558302604254207,0.3709347140012482,0.3726497394541945,0.36484646510816304,296.8M,0.0%
06/25/1990,0.3769436441819986,0.36452255428120084,0.3689045597201642,0.36415767267122934,127.14M,0.0%
06/26/1990,0.35944870225786785,0.3644046044359,0.3692948263986568,0.35865828175878733,139.12M,-2.43%
06/27/1990,0.37406612741440365,0.3606935288341546,0.37431663950738264,0.35887121147299356,87.51M,2.74%
06/28/1990,0.3731256431710063,0.38327060944579416,0.38994108125866284,0.3770664501526895,254.37M,3.09%
06/29/1990,0.39557177588380465,0.3811548489322779,0.4016137550489587,0.3777345439712282,343.61M,4.66%
07-02-1990,0.3923655016977084,0.40660568231933775,0.3997840857363235,0.3926934986224266,123.83M,-2.3%
07-03-1990,0.39671938567754844,0.3834460079422505,0.40221537831192855,0.3931658665727564,93.0M,0.0%
07-05-1990,0.38919435276592657,0.39026140130095544,0.40712405790844736,0.38816875092484515,108.67M,0.0%
07-06-1990,0.3968017349175368,0.38710826625412365,0.3998495729225783,0.3962919817128499,229.59M,2.73%
07-09-1990,0.41412409369321834,0.39429119917300537,0.4229835325336729,0.3937618670330041,320.01M,5.07%
07-10-1990,0.4156034626563264,0.4210777050562809,0.42322381099605344,0.41423897414445016,367.15M,0.0%
07-11-1990,0.42563734347806337,0.41578250295810254,0.415639952087909,0.4172357097774034,261.02M,0.0%
07-12-1990,0.4165122602527994,0.4140526396886582,0.41666197735784655,0.4120671316791124,172.27M,0.0%
07/13/1990,0.42191659077320637,0.4148606054302716,0.4348615229231571,0.41925559807573065,229.82M,0.0%
07/16/1990,0.40243847417887957,0.4215611107795993,0.42803785572507375,0.3977638821647961,188.16M,-2.03%
07/17/1990,0.3987395386488944,0.4054497138992539,0.40820715766594107,0.39432302688688936,135.95M,-2.49%
07/18/1990,0.3966971848412696,0.40554969583549144,0.40690121567571974,0.38443084504530844,301.48M,0.0%
07/19/1990,0.3636379300110462,0.355690227039463,0.38258736517991465,0.3588399698757167,589.13M,-8.84%
07/20/1990,0.36878845129650123,0.37529895783467004,0.38354247482072085,0.3574897493586806,183.83M,0.0%
07/23/1990,0.37094182646483387,0.3723824471575376,0.3644421891318216,0.36390140695050616,275.39M,0.0%
07/24/1990,0.3770635148478271,0.3766258902771607,0.3851674004794452,0.3672349601086432,207.79M,2.88%
07/25/1990,0.37635979392471264,0.36544274415696376,0.38547028932296007,0.3729418490573684,95.79M,0.0%
07/26/1990,0.37318509055821136,0.38524471988236375,0.3730353730702563,0.37193775306172966,78.46M,-2.22%
07/27/1990,0.36910756938273487,0.3681211337710631,0.36609736494217215,0.36697758937437314,59.41M,0.0%
07/30/1990,0.3779680097037669,0.356672341298152,0.377890841712408,0.3611374420036354,77.55M,3.0%
07/31/1990,0.3640417384192448,0.3836609407300978,0.3771304874651272,0.369405290554753,94.0M,-2.66%
08-01-1990,0.38733537504869187,0.3633555770728841,0.3834801749052616,0.36938312712581395,100.46M,2.39%
08-02-1990,0.3875497185940224,0.36920398322607445,0.3835075309226054,0.3741782641033526,219.02M,2.13%
08-03-1990,0.3716831810999402,0.3843216981485619,0.3839127146017526,0.34603950848490045,251.38M,-4.92%
08-06-1990,0.3483813182773387,0.35189523894992136,0.36223237495515154,0.33917907692802396,175.46M,-4.69%
08-07-1990,0.3536804589984547,0.365802983564784,0.3664488513823618,0.34398734345305515,186.13M,0.0%
08-08-1990,0.3628088434858693,0.3440741437077245,0.36198043517172757,0.34547419062475787,105.5M,3.24%
08-09-1990,0.34667031294625783,0.35404278051901816,0.3645241624628624,0.3510390036932179,96.63M,-3.07%
08-10-1990,0.34545145866173055,0.35276857766320846,0.3470358860893123,0.34234506116514907,97.29M,0.0%
08/13/1990,0.3530900221408382,0.33866924967697776,0.35518326201674066,0.33423313713841624,146.04M,3.06%
08/14/1990,0.3509376996312499,0.3608399939131715,0.35749426952605445,0.35492833638113136,92.95M,-3.13%
08/15/1990,0.355153390232874,0.3619992036327604,0.3636148293034366,0.3500964426439076,89.34M,0.0%
08/16/1990,0.33509961902651353,0.354712267983778,0.3510006121692329,0.336872247411484,122.03M,-3.26%
08/17/1990,0.33202670471399487,0.3454151770845315,0.34450382122769774,0.31693168605148336,228.88M,-2.35%
08/20/1990,0.3297276789834288,0.3247772699021162,0.33260736869466717,0.3255007128863595,79.38M,0.0%
08/21/1990,0.32171107378378105,0.3144624592964487,0.3349430101685729,0.31550910456225034,150.38M,-3.52%
08/22/1990,0.31182399180797543,0.3301726301119656,0.3281960190067436,0.3100924283873034,126.21M,-2.94%
08/23/1990,0.31407905788381607,0.30912315133706,0.30983491237875566,0.30291680008225075,129.52M,0.0%
08/24/1990,0.3217847184209973,0.3074499829804389,0.3157523806550787,0.313889173062179,83.17M,3.71%
08/27/1990,0.34211495174678114,0.33246990522183045,0.34625793391196164,0.3257865761051147,112.96M,7.42%
08/28/1990,0.3402462662190881,0.33033213210206075,0.3424173551110664,0.33228980592077323,81.6M,0.0%
08/29/1990,0.3338292126160257,0.3346654453268851,0.3411872828884065,0.33132057765191736,140.28M,-2.45%
08/30/1990,0.3169401254345298,0.3236603441172146,0.33092732026171073,0.319376569412178,121.47M,-2.64%
08/31/1990,0.32666956026414606,0.322289269179276,0.32989337861312923,0.31907307948512564,108.94M,2.69%
09-04-1990,0.3319834061459895,0.32645235344245627,0.3309161093807388,0.33488057118248205,79.13M,0.0%
09-05-1990,0.3195751830189663,0.33197293946552947,0.3320128778451266,0.3238623636767563,64.56M,-3.15%
09-06-1990,0.32022000906082065,0.3227060954718553,0.31579979922387336,0.30397260459754927,86.51M,0.0%
09-07-1990,0.32575749192413983,0.31644520895647504,0.3326105798997566,0.31020318723991025,54.01M,0.0%
09-10-1990,0.3210343808074913,0.33413151519600814,0.3333605006136777,0.3160525196738801,74.11M,0.0%
09-11-1990,0.2999081297973633,0.3258718565871705,0.32337747188627364,0.29609535271048143,165.12M,-5.23%
09-12-1990,0.3048323059778169,0.3112832087022416,0.30799465667741227,0.2945141436998856,110.4M,0.0%
09/13/1990,0.2971946511965194,0.31346482262569214,0.31332503423381625,0.29464465185741423,90.28M,0.0%
09/14/1990,0.29937716816795595,0.2951829381257776,0.30998387149816786,0.3037637187684026,116.34M,0.0%
09/17/1990,0.2946597472784386,0.30401679932776554,0.30493970945775034,0.30049240875577105,82.07M,0.0%
09/18/1990,0.29998469568218566,0.30285665315175,0.3031348221520718,0.29203344974984746,131.37M,0.0%
09/19/1990,0.2894172410044006,0.30371237851332616,0.29607585509366,0.29475931435741237,187.64M,-2.89%
09/20/1990,0.2833037243003461,0.29214229588388624,0.29350433367125883,0.279065129544726,92.96M,-2.94%
09/21/1990,0.27761656423264175,0.2951235150056489,0.29163057573474477,0.2779788931474118,144.04M,0.0%
09/24/1990,0.26875065685228544,0.28455635378109245,0.28133779210469173,0.2652275826450316,134.28M,-3.45%
09/25/1990,0.27163531064519725,0.2723498439190959,0.26479626319690613,0.261220154938639,151.79M,0.0%
09/26/1990,0.2661823279099708,0.2656867667400631,0.2743802357589738,0.2693712616130378,91.06M,0.0%
09/27/1990,0.2502834922141207,0.2742525028955109,0.2743285278713493,0.2545805561017686,154.7M,-7.15%
09/28/1990,0.2630345492625755,0.2453343014968793,0.264453253169952,0.23562042049154408,182.6M,3.41%
10-01-1990,0.2660337760323928,0.2601085022723907,0.2773492284741706,0.260476736626384,141.02M,3.54%
10-02-1990,0.2614966369036529,0.28320712055364555,0.2955530569810788,0.26307877589699347,294.62M,-3.8%
10-03-1990,0.2414907160288011,0.2655457559560281,0.27145176789820974,0.23931145801766068,270.87M,-6.29%
10-04-1990,0.2546392821070475,0.23900912587246825,0.2527738482970009,0.2260860704498035,233.03M,3.92%
10-05-1990,0.25027786163539395,0.23617623096672205,0.2641084808346761,0.23782440089045156,92.21M,0.0%
10-08-1990,0.2642702079567374,0.26154357678783885,0.25868175031563034,0.2510561501623959,57.87M,4.02%
10-09-1990,0.2500589185553313,0.24719222404213648,0.26068366368629553,0.2521812451861122,124.79M,-4.41%
10-10-1990,0.24318966806254638,0.24238143598587333,0.2456670276047077,0.23058133535147549,158.0M,-4.58%
10-11-1990,0.24528419904372672,0.23837738679484105,0.2453168043772247,0.2294738630157945,202.72M,4.96%
10-12-1990,0.25476220642248665,0.24770383174842592,0.2474671510842365,0.24472059316477132,215.51M,0.0%
10/15/1990,0.2548751776147821,0.2463019200275954,0.25697315553633,0.2447713162213133,186.33M,0.0%
10/16/1990,0.21759117393156185,0.2472682999352788,0.24686607811602262,0.22227989213911023,274.9M,-13.1%
10/17/1990,0.23592308064442238,0.23241268341240612,0.24450035173779244,0.22328858884969163,292.69M,8.22%
10/18/1990,0.2527200501575941,0.2442405057316903,0.2624249197468606,0.24474552909696165,341.53M,3.79%
10/19/1990,0.2746927425423151,0.2812634949076974,0.28014830803639473,0.26814766015002267,936.68M,13.12%
10/22/1990,0.28080619539646084,0.27914005292030913,0.27739464648798656,0.2720630179557261,230.89M,0.0%
10/23/1990,0.2825750029720527,0.28317387234478214,0.2851890433037549,0.26819910162334215,161.23M,0.0%
10/24/1990,0.2700260820979544,0.2693172388778129,0.27710441179284223,0.2722506728068803,133.86M,-3.39%
10/25/1990,0.27435157009708117,0.27456433259020313,0.2751753679466825,0.26306625356863583,158.08M,0.0%
10/26/1990,0.2730098108460037,0.2675680947608913,0.28367057996233963,0.27186074354004,145.73M,0.0%
10/29/1990,0.27345594820244323,0.2687478601700858,0.26870788255147887,0.27306962423943343,128.63M,0.0%
10/30/1990,0.2665754532903066,0.2660919312025443,0.2722950623591799,0.2613604156791936,103.5M,0.0%
10/31/1990,0.2659269287761406,0.2731570611723981,0.2753240494321266,0.2742305369183393,152.08M,0.0%
11-01-1990,0.27504027596553016,0.26894384024316254,0.2847132780969521,0.2653201271499656,91.39M,0.0%
11-02-1990,0.28267150854564677,0.2694450684218267,0.29555252138846666,0.26966357685654313,151.36M,3.02%
11-05-1990,0.30233966863843487,0.28910214487787533,0.30479655090172647,0.29483056793462126,172.81M,8.55%
11-06-1990,0.3054072944968087,0.2999595133025307,0.31337317491823186,0.301883405384907,198.2M,0.0%
11-07-1990,0.2982351484908723,0.3011434350545276,0.3019512177961331,0.29456287218816407,223.23M,0.0%
11-08-1990,0.30980575535257593,0.2876298513686651,0.30705417379596667,0.2911022687370851,213.46M,3.03%
11-09-1990,0.3202089513488972,0.31196433467287393,0.3185439410765232,0.30754293719579257,192.25M,2.9%
11-12-1990,0.32230047346162094,0.31985991173455774,0.32850348456268497,0.30575685908351513,150.82M,0.0%
11/13/1990,0.3158012070311952,0.3234433811069853,0.3319234661464739,0.32414719356489075,129.34M,0.0%
11/14/1990,0.3318635440616179,0.3169574611968824,0.3300066507791843,0.3179516523282385,196.9M,3.59%
11/15/1990,0.3252652106995231,0.3336893480157088,0.32770654406772864,0.31868543212958483,169.87M,-3.21%
11/16/1990,0.3064393357313564,0.32145833303988186,0.32559394811157377,0.3132263923780869,166.05M,-2.84%
11/19/1990,0.3240548520307872,0.3227506057879208,0.3217607621106295,0.30823124212810016,236.28M,2.92%
11/20/1990,0.32543692426741927,0.32832698159832047,0.3274733913442598,0.31171761975528783,147.49M,0.0%
11/21/1990,0.31401833751539693,0.30574910671391825,0.3237644947785973,0.3096550930787024,124.27M,0.0%
11/23/1990,0.3141545021984643,0.3178398244598066,0.3308087481468136,0.32060761935705884,52.32M,0.0%
11/26/1990,0.3345474530716377,0.3188210918329939,0.3361117183116944,0.32405558964286246,79.56M,3.37%
11/27/1990,0.3274768787361147,0.334596864769464,0.3393205919648502,0.3236367821884455,156.65M,0.0%
11/28/1990,0.32783198279783227,0.3417519590383702,0.34097796770272565,0.3343255942441177,164.49M,0.0%
11/29/1990,0.33625546543076773,0.3243783383463433,0.32624619000911853,0.31967503534506597,138.72M,0.0%
11/30/1990,0.32360186406398145,0.3261026174641512,0.3292170878144553,0.32363702804449446,131.87M,0.0%
12-03-1990,0.3391758296385505,0.3365084388260098,0.3459681729324552,0.32619249532759953,174.12M,3.1%
12-04-1990,0.33717260179430353,0.33095515744129655,0.355915977209167,0.33494587475603615,160.73M,0.0%
12-05-1990,0.36280004026565316,0.33573800304069784,0.35522093891019046,0.3343138546253472,222.62M,6.97%
12-06-1990,0.36429979619988295,0.37378248324233687,0.3766760980452228,0.36519628639808954,513.73M,2.36%
12-07-1990,0.38023946748115345,0.3663886270167,0.38535988035056334,0.3682186380640264,350.22M,2.94%
12-10-1990,0.3701979576301046,0.37590173791608994,0.37567695430035575,0.3636162682123065,255.06M,-2.53%
12-11-1990,0.36256743225805443,0.37023690095777406,0.3748737031366302,0.3628575651349544,378.46M,-2.82%
12-12-1990,0.3546309606769376,0.3518466005420711,0.3635853281940616,0.3517285465994153,240.61M,-2.36%
